<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.02	07:36:00	1.06952	1.06969	1.06937	1.06944	28	0	5
2023.01.02	07:37:00	1.06940	1.06953	1.06937	1.06952	29	0	5
2023.01.02	07:38:00	1.06952	1.06954	1.06950	1.06950	18	0	5
2023.01.02	07:39:00	1.06950	1.06952	1.06950	1.06952	3	0	7
2023.01.02	07:40:00	1.06953	1.06953	1.06947	1.06952	5	0	6
2023.01.02	07:41:00	1.06952	1.06954	1.06951	1.06951	6	0	6
2023.01.02	07:42:00	1.06952	1.06969	1.06952	1.06968	14	0	5
2023.01.02	07:43:00	1.06969	1.06969	1.06951	1.06953	11	0	5
2023.01.02	07:44:00	1.06958	1.06958	1.06951	1.06952	14	0	5
2023.01.02	07:45:00	1.06953	1.06953	1.06949	1.06950	5	0	5
2023.01.02	07:47:00	1.06951	1.06969	1.06951	1.06968	16	0	5
2023.01.02	07:48:00	1.06962	1.06976	1.06962	1.06973	20	0	8
2023.01.02	07:49:00	1.06975	1.07001	1.06742	1.06769	43	0	7
2023.01.02	07:50:00	1.06768	1.06811	1.06768	1.06802	46	0	165
2023.01.02	07:51:00	1.06802	1.06817	1.06801	1.06802	24	0	204
2023.01.02	07:52:00	1.06857	1.06894	1.06857	1.06866	15	0	140
2023.01.02	07:53:00	1.06891	1.06892	1.06865	1.06880	6	0	130
2023.01.02	07:54:00	1.06889	1.06890	1.06880	1.06880	9	0	138
2023.01.02	07:55:00	1.06862	1.06893	1.06862	1.06893	3	0	126
2023.01.02	07:56:00	1.06862	1.06893	1.06862	1.06863	4	0	126
2023.01.02	07:57:00	1.06863	1.06894	1.06863	1.06894	2	0	123
2023.01.02	07:58:00	1.06872	1.06872	1.06872	1.06872	1	0	156
2023.01.02	07:59:00	1.06875	1.06875	1.06875	1.06875	1	0	153
2023.01.02	08:00:00	1.06877	1.06946	1.06877	1.06942	13	0	80
2023.01.02	08:01:00	1.06942	1.06952	1.06928	1.06944	15	0	76
2023.01.02	08:02:00	1.06951	1.06951	1.06946	1.06946	4	0	70
2023.01.02	08:03:00	1.06935	1.06971	1.06935	1.06956	7	0	29
2023.01.02	08:04:00	1.06954	1.06954	1.06926	1.06926	9	0	42
2023.01.02	08:05:00	1.06930	1.06930	1.06926	1.06926	3	0	78
2023.01.02	08:06:00	1.06926	1.06926	1.06926	1.06926	1	0	76
2023.01.02	08:07:00	1.06926	1.06926	1.06926	1.06926	1	0	77
2023.01.02	08:08:00	1.06926	1.06926	1.06926	1.06926	1	0	79
2023.01.02	08:09:00	1.06926	1.06961	1.06906	1.06945	27	0	8
2023.01.02	08:10:00	1.06943	1.06967	1.06896	1.06952	193	0	5
2023.01.02	08:11:00	1.06951	1.06951	1.06944	1.06945	14	0	23
2023.01.02	08:12:00	1.06945	1.06945	1.06945	1.06945	1	0	29
2023.01.02	08:13:00	1.06949	1.06957	1.06947	1.06957	28	0	17
2023.01.02	08:14:00	1.06956	1.06956	1.06943	1.06948	14	0	18
2023.01.02	08:15:00	1.06950	1.06950	1.06950	1.06950	1	0	24
2023.01.02	08:16:00	1.06951	1.06955	1.06951	1.06951	7	0	19
2023.01.02	08:17:00	1.06935	1.06955	1.06927	1.06955	23	0	19
2023.01.02	08:18:00	1.06949	1.06953	1.06946	1.06946	10	0	21
2023.01.02	08:19:00	1.06947	1.06951	1.06935	1.06943	17	0	22
2023.01.02	08:20:00	1.06943	1.06948	1.06933	1.06943	44	0	21
2023.01.02	08:21:00	1.06944	1.06945	1.06934	1.06942	11	0	24
2023.01.02	08:22:00	1.06942	1.06945	1.06935	1.06937	8	0	22
2023.01.02	08:23:00	1.06943	1.06943	1.06937	1.06943	5	0	24
2023.01.02	08:24:00	1.06934	1.06944	1.06934	1.06943	24	0	23
2023.01.02	08:25:00	1.06943	1.06953	1.06928	1.06938	19	0	7
2023.01.02	08:26:00	1.06939	1.06939	1.06927	1.06927	2	0	24
2023.01.02	08:27:00	1.06931	1.06939	1.06927	1.06937	10	0	24
2023.01.02	08:28:00	1.06937	1.06942	1.06933	1.06935	14	0	21
2023.01.02	08:29:00	1.06933	1.06939	1.06933	1.06939	13	0	24
2023.01.02	08:30:00	1.06937	1.06938	1.06920	1.06938	6	0	25
2023.01.02	08:31:00	1.06941	1.06961	1.06934	1.06934	139	0	5
2023.01.02	08:32:00	1.06949	1.06952	1.06930	1.06936	183	0	5
2023.01.02	08:33:00	1.06942	1.06954	1.06926	1.06939	166	0	5
2023.01.02	08:34:00	1.06940	1.06944	1.06932	1.06939	29	0	7
2023.01.02	08:35:00	1.06938	1.06944	1.06935	1.06941	24	0	18
2023.01.02	08:36:00	1.06937	1.06939	1.06932	1.06938	5	0	30
2023.01.02	08:37:00	1.06939	1.06942	1.06938	1.06939	6	0	32
2023.01.02	08:38:00	1.06941	1.06956	1.06941	1.06944	4	0	18
2023.01.02	08:39:00	1.06943	1.06945	1.06942	1.06942	5	0	25
2023.01.02	08:40:00	1.06943	1.06977	1.06932	1.06950	92	0	5
2023.01.02	08:41:00	1.06951	1.06951	1.06947	1.06949	3	0	7
2023.01.02	08:42:00	1.06947	1.06949	1.06947	1.06949	4	0	7
2023.01.02	08:43:00	1.06918	1.06926	1.06918	1.06926	2	0	26
2023.01.02	08:44:00	1.06926	1.06927	1.06920	1.06927	6	0	32
2023.01.02	08:45:00	1.06926	1.06931	1.06926	1.06931	2	0	30
2023.01.02	08:46:00	1.06931	1.06931	1.06926	1.06926	5	0	24
2023.01.02	08:47:00	1.06926	1.06926	1.06926	1.06926	1	0	26
2023.01.02	08:48:00	1.06926	1.06926	1.06923	1.06926	3	0	25
2023.01.02	08:49:00	1.06926	1.06926	1.06926	1.06926	1	0	27
2023.01.02	08:50:00	1.06926	1.06926	1.06922	1.06926	4	0	20
2023.01.02	08:51:00	1.06926	1.06926	1.06926	1.06926	1	0	20
2023.01.02	08:52:00	1.06926	1.06926	1.06926	1.06926	1	0	21
2023.01.02	08:53:00	1.06926	1.06926	1.06926	1.06926	1	0	21
2023.01.02	08:54:00	1.06926	1.06926	1.06926	1.06926	1	0	22
2023.01.02	08:55:00	1.06934	1.06944	1.06712	1.06809	72	0	5
2023.01.02	08:56:00	1.06790	1.06831	1.06790	1.06821	4	0	204
2023.01.02	08:57:00	1.06821	1.06831	1.06821	1.06823	8	0	204
2023.01.02	08:58:00	1.06825	1.06825	1.06825	1.06825	1	0	204
2023.01.02	08:59:00	1.06823	1.06837	1.06823	1.06825	4	0	204
2023.01.02	09:00:00	1.06824	1.06824	1.06816	1.06822	21	0	204
2023.01.02	09:01:00	1.06820	1.06884	1.06806	1.06882	16	0	60
2023.01.02	09:02:00	1.06882	1.06882	1.06882	1.06882	1	0	63
2023.01.02	09:03:00	1.06884	1.06887	1.06883	1.06886	5	0	59
2023.01.02	09:04:00	1.06886	1.06888	1.06884	1.06884	5	0	57
2023.01.02	09:05:00	1.06883	1.06885	1.06876	1.06879	13	0	59
2023.01.02	09:06:00	1.06879	1.06881	1.06870	1.06873	11	0	59
2023.01.02	09:07:00	1.06871	1.06873	1.06861	1.06861	10	0	59
2023.01.02	09:08:00	1.06871	1.06871	1.06856	1.06861	13	0	59
2023.01.02	09:09:00	1.06860	1.06868	1.06856	1.06861	16	0	59
2023.01.02	09:10:00	1.06858	1.06909	1.06855	1.06857	26	0	6
2023.01.02	09:11:00	1.06857	1.06857	1.06809	1.06812	10	0	20
2023.01.02	09:12:00	1.06812	1.06822	1.06811	1.06820	9	0	40
2023.01.02	09:13:00	1.06820	1.06822	1.06806	1.06822	10	0	30
2023.01.02	09:14:00	1.06825	1.06825	1.06815	1.06816	10	0	64
2023.01.02	09:15:00	1.06816	1.06842	1.06816	1.06842	13	0	57
2023.01.02	09:16:00	1.06845	1.06845	1.06825	1.06825	16	0	43
2023.01.02	09:17:00	1.06823	1.06831	1.06820	1.06831	12	0	49
2023.01.02	09:18:00	1.06831	1.06831	1.06827	1.06831	4	0	49
2023.01.02	09:19:00	1.06829	1.06832	1.06828	1.06828	10	0	44
2023.01.02	09:20:00	1.06828	1.06838	1.06826	1.06832	12	0	16
2023.01.02	09:21:00	1.06828	1.06830	1.06811	1.06811	13	0	22
2023.01.02	09:22:00	1.06811	1.06825	1.06811	1.06821	21	0	24
2023.01.02	09:23:00	1.06824	1.06828	1.06823	1.06828	14	0	35
2023.01.02	09:24:00	1.06832	1.06837	1.06823	1.06825	18	0	22
2023.01.02	09:25:00	1.06825	1.06839	1.06824	1.06839	15	0	22
2023.01.02	09:26:00	1.06833	1.06833	1.06628	1.06750	62	0	6
2023.01.02	09:27:00	1.06748	1.06822	1.06742	1.06803	39	0	7
2023.01.02	09:28:00	1.06803	1.06803	1.06801	1.06801	6	0	25
2023.01.02	09:29:00	1.06801	1.06807	1.06800	1.06800	4	0	18
2023.01.02	09:30:00	1.06800	1.06813	1.06798	1.06803	21	0	7
2023.01.02	09:31:00	1.06803	1.06808	1.06795	1.06802	28	0	6
2023.01.02	09:32:00	1.06801	1.06821	1.06800	1.06819	11	0	11
2023.01.02	09:33:00	1.06818	1.06821	1.06805	1.06812	16	0	54
2023.01.02	09:34:00	1.06806	1.06820	1.06805	1.06813	18	0	56
2023.01.02	09:35:00	1.06813	1.06815	1.06813	1.06814	3	0	56
2023.01.02	09:36:00	1.06814	1.06844	1.06814	1.06839	16	0	40
2023.01.02	09:37:00	1.06841	1.06853	1.06841	1.06851	18	0	32
2023.01.02	09:38:00	1.06851	1.06851	1.06825	1.06834	11	0	33
2023.01.02	09:39:00	1.06838	1.06838	1.06817	1.06838	23	0	35
2023.01.02	09:40:00	1.06833	1.06833	1.06816	1.06823	34	0	31
2023.01.02	09:41:00	1.06825	1.06825	1.06814	1.06819	40	0	29
2023.01.02	09:42:00	1.06819	1.06824	1.06808	1.06810	20	0	26
2023.01.02	09:43:00	1.06817	1.06817	1.06795	1.06797	44	0	25
2023.01.02	09:44:00	1.06794	1.06818	1.06794	1.06804	34	0	10
2023.01.02	09:45:00	1.06803	1.06829	1.06803	1.06822	27	0	9
2023.01.02	09:46:00	1.06822	1.06832	1.06802	1.06802	30	0	7
2023.01.02	09:47:00	1.06801	1.06804	1.06725	1.06729	95	0	5
2023.01.02	09:48:00	1.06729	1.06759	1.06700	1.06723	100	0	5
2023.01.02	09:49:00	1.06725	1.06725	1.06697	1.06712	81	0	5
2023.01.02	09:50:00	1.06712	1.06737	1.06699	1.06729	40	0	6
2023.01.02	09:51:00	1.06724	1.06724	1.06699	1.06717	56	0	5
2023.01.02	09:52:00	1.06721	1.06723	1.06647	1.06647	59	0	5
2023.01.02	09:53:00	1.06652	1.06693	1.06646	1.06651	73	0	21
2023.01.02	09:54:00	1.06654	1.06673	1.06647	1.06671	69	0	6
2023.01.02	09:55:00	1.06671	1.06676	1.06667	1.06671	29	0	5
2023.01.02	09:56:00	1.06667	1.06672	1.06642	1.06644	43	0	5
2023.01.02	09:57:00	1.06644	1.06655	1.06634	1.06640	52	0	5
2023.01.02	09:58:00	1.06639	1.06762	1.06637	1.06747	94	0	5
2023.01.02	09:59:00	1.06748	1.06795	1.06748	1.06791	63	0	5
2023.01.02	10:00:00	1.06797	1.06807	1.06796	1.06797	31	0	5
2023.01.02	10:01:00	1.06797	1.06798	1.06784	1.06784	26	0	5
2023.01.02	10:02:00	1.06784	1.06798	1.06784	1.06797	11	0	5
2023.01.02	10:03:00	1.06795	1.06795	1.06710	1.06716	33	0	5
2023.01.02	10:04:00	1.06716	1.06718	1.06715	1.06718	7	0	7
2023.01.02	10:05:00	1.06718	1.06749	1.06718	1.06742	40	0	5
2023.01.02	10:06:00	1.06737	1.06742	1.06736	1.06738	11	0	5
2023.01.02	10:07:00	1.06740	1.06742	1.06739	1.06739	5	0	5
2023.01.02	10:08:00	1.06742	1.06772	1.06742	1.06764	21	0	7
2023.01.02	10:09:00	1.06764	1.06774	1.06764	1.06771	25	0	7
2023.01.02	10:10:00	1.06774	1.06778	1.06762	1.06762	124	0	5
2023.01.02	10:11:00	1.06761	1.06765	1.06752	1.06752	157	0	5
2023.01.02	10:12:00	1.06755	1.06771	1.06748	1.06758	130	0	5
2023.01.02	10:13:00	1.06759	1.06762	1.06744	1.06749	134	0	5
2023.01.02	10:14:00	1.06752	1.06762	1.06743	1.06748	80	0	5
2023.01.02	10:15:00	1.06749	1.06754	1.06725	1.06727	54	0	5
2023.01.02	10:16:00	1.06725	1.06763	1.06725	1.06749	23	0	5
2023.01.02	10:17:00	1.06746	1.06747	1.06732	1.06736	23	0	13
2023.01.02	10:18:00	1.06737	1.06752	1.06730	1.06749	28	0	11
2023.01.02	10:19:00	1.06749	1.06752	1.06736	1.06740	100	0	5
2023.01.02	10:20:00	1.06740	1.06748	1.06736	1.06736	15	0	8
2023.01.02	10:21:00	1.06736	1.06762	1.06736	1.06755	59	0	5
2023.01.02	10:22:00	1.06755	1.06760	1.06754	1.06754	13	0	7
2023.01.02	10:23:00	1.06753	1.06758	1.06751	1.06753	18	0	5
2023.01.02	10:24:00	1.06753	1.06755	1.06752	1.06755	13	0	5
2023.01.02	10:25:00	1.06753	1.06757	1.06753	1.06756	6	0	5
2023.01.02	10:26:00	1.06757	1.06768	1.06757	1.06762	11	0	5
2023.01.02	10:27:00	1.06761	1.06762	1.06759	1.06760	7	0	7
2023.01.02	10:28:00	1.06760	1.06762	1.06759	1.06759	4	0	7
2023.01.02	10:29:00	1.06759	1.06762	1.06759	1.06762	6	0	5
2023.01.02	10:30:00	1.06761	1.06761	1.06755	1.06756	14	0	5
2023.01.02	10:31:00	1.06757	1.06760	1.06757	1.06760	5	0	5
2023.01.02	10:32:00	1.06759	1.06766	1.06749	1.06765	16	0	5
2023.01.02	10:33:00	1.06765	1.06785	1.06762	1.06782	13	0	5
2023.01.02	10:34:00	1.06784	1.06858	1.06782	1.06849	86	0	5
2023.01.02	10:35:00	1.06849	1.06850	1.06846	1.06846	34	0	6
2023.01.02	10:36:00	1.06846	1.06846	1.06826	1.06831	16	0	5
2023.01.02	10:37:00	1.06830	1.06836	1.06820	1.06834	38	0	5
2023.01.02	10:38:00	1.06833	1.06836	1.06830	1.06836	8	0	5
2023.01.02	10:39:00	1.06836	1.06877	1.06836	1.06873	73	0	5
2023.01.02	10:40:00	1.06873	1.06874	1.06866	1.06872	33	0	5
2023.01.02	10:41:00	1.06868	1.06873	1.06868	1.06873	7	0	6
2023.01.02	10:42:00	1.06872	1.06872	1.06864	1.06869	19	0	6
2023.01.02	10:43:00	1.06869	1.06871	1.06781	1.06794	72	0	5
2023.01.02	10:44:00	1.06793	1.06809	1.06785	1.06801	53	0	7
2023.01.02	10:45:00	1.06810	1.06880	1.06810	1.06867	105	0	5
2023.01.02	10:46:00	1.06868	1.06877	1.06863	1.06875	50	0	5
2023.01.02	10:47:00	1.06876	1.06880	1.06870	1.06876	61	0	5
2023.01.02	10:48:00	1.06876	1.06876	1.06869	1.06870	14	0	5
2023.01.02	10:49:00	1.06870	1.06969	1.06870	1.06888	96	0	5
2023.01.02	10:50:00	1.06886	1.06887	1.06877	1.06887	26	0	5
2023.01.02	10:51:00	1.06885	1.06886	1.06866	1.06873	25	0	5
2023.01.02	10:52:00	1.06873	1.06873	1.06869	1.06873	18	0	5
2023.01.02	10:53:00	1.06874	1.06874	1.06849	1.06854	55	0	5
2023.01.02	10:54:00	1.06855	1.06868	1.06834	1.06834	68	0	5
2023.01.02	10:55:00	1.06833	1.06834	1.06808	1.06819	48	0	5
2023.01.02	10:56:00	1.06821	1.06822	1.06814	1.06814	18	0	5
2023.01.02	10:57:00	1.06813	1.06816	1.06794	1.06797	48	0	5
2023.01.02	10:58:00	1.06799	1.06803	1.06784	1.06791	64	0	5
2023.01.02	10:59:00	1.06790	1.06792	1.06781	1.06792	48	0	5
2023.01.02	11:00:00	1.06794	1.06902	1.06785	1.06868	104	0	5
2023.01.02	11:01:00	1.06869	1.06954	1.06848	1.06936	198	0	5
2023.01.02	11:02:00	1.06934	1.06972	1.06843	1.06931	169	0	10
2023.01.02	11:03:00	1.06931	1.06981	1.06886	1.06911	137	0	5
2023.01.02	11:04:00	1.06907	1.06918	1.06882	1.06910	63	0	5
2023.01.02	11:05:00	1.06909	1.06911	1.06907	1.06907	17	0	6
2023.01.02	11:06:00	1.06910	1.06910	1.06797	1.06861	69	0	5
2023.01.02	11:07:00	1.06861	1.06870	1.06861	1.06864	32	0	5
2023.01.02	11:08:00	1.06865	1.06887	1.06855	1.06859	74	0	5
2023.01.02	11:09:00	1.06859	1.06859	1.06852	1.06854	27	0	5
2023.01.02	11:10:00	1.06855	1.06858	1.06852	1.06857	18	0	5
2023.01.02	11:11:00	1.06855	1.06857	1.06844	1.06852	28	0	5
2023.01.02	11:12:00	1.06853	1.06864	1.06852	1.06862	14	0	5
2023.01.02	11:13:00	1.06863	1.06863	1.06849	1.06849	14	0	5
2023.01.02	11:14:00	1.06848	1.06885	1.06844	1.06862	58	0	5
2023.01.02	11:15:00	1.06861	1.06866	1.06848	1.06856	27	0	5
2023.01.02	11:16:00	1.06857	1.06861	1.06826	1.06832	53	0	5
2023.01.02	11:17:00	1.06835	1.06836	1.06799	1.06813	50	0	5
2023.01.02	11:18:00	1.06813	1.06834	1.06813	1.06822	61	0	5
2023.01.02	11:19:00	1.06822	1.06841	1.06817	1.06834	55	0	5
2023.01.02	11:20:00	1.06834	1.06843	1.06831	1.06838	22	0	5
2023.01.02	11:21:00	1.06839	1.06840	1.06814	1.06827	117	0	5
2023.01.02	11:22:00	1.06824	1.06836	1.06805	1.06811	239	0	5
2023.01.02	11:23:00	1.06809	1.06824	1.06801	1.06806	238	0	5
2023.01.02	11:24:00	1.06804	1.06832	1.06801	1.06821	264	0	5
2023.01.02	11:25:00	1.06821	1.06835	1.06808	1.06833	53	0	5
2023.01.02	11:26:00	1.06831	1.06836	1.06831	1.06836	6	0	9
2023.01.02	11:27:00	1.06835	1.06835	1.06832	1.06832	7	0	11
2023.01.02	11:28:00	1.06832	1.06835	1.06831	1.06835	4	0	8
2023.01.02	11:29:00	1.06835	1.06839	1.06830	1.06830	17	0	5
2023.01.02	11:30:00	1.06831	1.06836	1.06831	1.06836	12	0	5
2023.01.02	11:31:00	1.06834	1.06839	1.06834	1.06839	8	0	6
2023.01.02	11:32:00	1.06839	1.06846	1.06839	1.06843	21	0	6
2023.01.02	11:33:00	1.06839	1.06843	1.06836	1.06836	15	0	7
2023.01.02	11:34:00	1.06834	1.06842	1.06818	1.06822	29	0	6
2023.01.02	11:35:00	1.06820	1.06824	1.06812	1.06814	22	0	9
2023.01.02	11:36:00	1.06815	1.06817	1.06813	1.06817	8	0	11
2023.01.02	11:37:00	1.06816	1.06821	1.06814	1.06819	19	0	6
2023.01.02	11:38:00	1.06819	1.06831	1.06814	1.06828	31	0	5
2023.01.02	11:39:00	1.06827	1.06827	1.06820	1.06825	19	0	6
2023.01.02	11:40:00	1.06825	1.06827	1.06815	1.06817	17	0	6
2023.01.02	11:41:00	1.06818	1.06823	1.06817	1.06818	6	0	7
2023.01.02	11:42:00	1.06820	1.06835	1.06815	1.06835	30	0	5
2023.01.02	11:43:00	1.06835	1.06835	1.06820	1.06821	26	0	5
2023.01.02	11:44:00	1.06821	1.06828	1.06820	1.06820	16	0	7
2023.01.02	11:45:00	1.06820	1.06827	1.06819	1.06827	13	0	8
2023.01.02	11:46:00	1.06831	1.06831	1.06824	1.06827	4	0	10
2023.01.02	11:47:00	1.06827	1.06827	1.06768	1.06779	124	0	5
2023.01.02	11:48:00	1.06779	1.06783	1.06772	1.06775	24	0	5
2023.01.02	11:49:00	1.06775	1.06802	1.06769	1.06783	94	0	5
2023.01.02	11:50:00	1.06782	1.06802	1.06775	1.06792	150	0	7
2023.01.02	11:51:00	1.06792	1.06796	1.06778	1.06781	82	0	5
2023.01.02	11:52:00	1.06781	1.06785	1.06778	1.06782	12	0	7
2023.01.02	11:53:00	1.06778	1.06782	1.06777	1.06777	7	0	7
2023.01.02	11:54:00	1.06774	1.06776	1.06772	1.06774	8	0	7
2023.01.02	11:55:00	1.06774	1.06777	1.06773	1.06775	9	0	7
2023.01.02	11:56:00	1.06775	1.06786	1.06771	1.06785	32	0	5
2023.01.02	11:57:00	1.06787	1.06787	1.06772	1.06779	62	0	5
2023.01.02	11:58:00	1.06779	1.06786	1.06776	1.06786	31	0	5
2023.01.02	11:59:00	1.06787	1.06789	1.06781	1.06786	15	0	5
2023.01.02	12:00:00	1.06786	1.06786	1.06781	1.06782	18	0	5
2023.01.02	12:01:00	1.06782	1.06785	1.06780	1.06785	23	0	5
2023.01.02	12:02:00	1.06784	1.06787	1.06784	1.06785	10	0	5
2023.01.02	12:03:00	1.06784	1.06786	1.06782	1.06785	7	0	5
2023.01.02	12:04:00	1.06785	1.06787	1.06784	1.06785	10	0	5
2023.01.02	12:05:00	1.06787	1.06788	1.06786	1.06786	6	0	5
2023.01.02	12:06:00	1.06785	1.06786	1.06782	1.06784	14	0	5
2023.01.02	12:07:00	1.06784	1.06788	1.06783	1.06788	18	0	5
2023.01.02	12:08:00	1.06788	1.06789	1.06785	1.06787	19	0	5
2023.01.02	12:09:00	1.06787	1.06788	1.06784	1.06788	26	0	5
2023.01.02	12:10:00	1.06788	1.06798	1.06786	1.06795	20	0	5
2023.01.02	12:11:00	1.06795	1.06799	1.06795	1.06799	12	0	5
2023.01.02	12:12:00	1.06803	1.06831	1.06803	1.06830	28	0	5
2023.01.02	12:13:00	1.06829	1.06870	1.06829	1.06836	35	0	5
2023.01.02	12:14:00	1.06836	1.06847	1.06832	1.06843	22	0	5
2023.01.02	12:15:00	1.06843	1.06849	1.06840	1.06843	12	0	5
2023.01.02	12:16:00	1.06842	1.06845	1.06841	1.06843	9	0	7
2023.01.02	12:17:00	1.06845	1.06845	1.06821	1.06826	24	0	5
2023.01.02	12:18:00	1.06826	1.06835	1.06826	1.06834	10	0	6
2023.01.02	12:19:00	1.06834	1.06838	1.06832	1.06835	16	0	5
2023.01.02	12:20:00	1.06836	1.06839	1.06836	1.06839	5	0	5
2023.01.02	12:21:00	1.06839	1.06855	1.06839	1.06852	17	0	5
2023.01.02	12:22:00	1.06852	1.06852	1.06849	1.06850	4	0	5
2023.01.02	12:23:00	1.06852	1.06887	1.06852	1.06883	44	0	5
2023.01.02	12:24:00	1.06885	1.06893	1.06860	1.06862	28	0	5
2023.01.02	12:25:00	1.06862	1.06885	1.06862	1.06882	26	0	5
2023.01.02	12:26:00	1.06883	1.06885	1.06881	1.06885	11	0	5
2023.01.02	12:27:00	1.06884	1.06887	1.06884	1.06884	9	0	5
2023.01.02	12:28:00	1.06883	1.06896	1.06870	1.06895	34	0	5
2023.01.02	12:29:00	1.06894	1.06896	1.06822	1.06823	70	0	5
2023.01.02	12:30:00	1.06823	1.06872	1.06823	1.06862	49	0	5
2023.01.02	12:31:00	1.06860	1.06860	1.06827	1.06828	22	0	5
2023.01.02	12:32:00	1.06830	1.06833	1.06830	1.06831	8	0	5
2023.01.02	12:33:00	1.06833	1.06833	1.06825	1.06825	7	0	5
2023.01.02	12:34:00	1.06824	1.06826	1.06822	1.06823	12	0	5
2023.01.02	12:35:00	1.06823	1.06823	1.06819	1.06820	8	0	7
2023.01.02	12:36:00	1.06821	1.06822	1.06817	1.06817	9	0	8
2023.01.02	12:37:00	1.06819	1.06819	1.06802	1.06806	11	0	6
2023.01.02	12:38:00	1.06803	1.06808	1.06801	1.06807	11	0	5
2023.01.02	12:39:00	1.06806	1.06806	1.06802	1.06804	9	0	7
2023.01.02	12:40:00	1.06803	1.06809	1.06802	1.06803	14	0	5
2023.01.02	12:41:00	1.06803	1.06808	1.06798	1.06801	20	0	5
2023.01.02	12:42:00	1.06800	1.06802	1.06738	1.06739	47	0	5
2023.01.02	12:43:00	1.06738	1.06774	1.06738	1.06773	38	0	5
2023.01.02	12:44:00	1.06773	1.06774	1.06764	1.06766	8	0	8
2023.01.02	12:45:00	1.06766	1.06807	1.06766	1.06805	26	0	5
2023.01.02	12:46:00	1.06805	1.06807	1.06802	1.06806	14	0	5
2023.01.02	12:47:00	1.06807	1.06808	1.06806	1.06808	7	0	5
2023.01.02	12:48:00	1.06807	1.06808	1.06807	1.06808	2	0	5
2023.01.02	12:50:00	1.06809	1.06809	1.06802	1.06802	8	0	5
2023.01.02	12:51:00	1.06803	1.06805	1.06761	1.06778	31	0	5
2023.01.02	12:52:00	1.06778	1.06810	1.06777	1.06806	25	0	5
2023.01.02	12:53:00	1.06806	1.06808	1.06805	1.06805	7	0	6
2023.01.02	12:54:00	1.06806	1.06809	1.06803	1.06804	9	0	5
2023.01.02	12:55:00	1.06805	1.06806	1.06804	1.06805	9	0	6
2023.01.02	12:56:00	1.06805	1.06805	1.06803	1.06803	5	0	5
2023.01.02	12:57:00	1.06803	1.06807	1.06802	1.06807	5	0	5
2023.01.02	12:58:00	1.06807	1.06807	1.06804	1.06805	6	0	6
2023.01.02	12:59:00	1.06805	1.06836	1.06805	1.06834	32	0	5
2023.01.02	13:00:00	1.06836	1.06851	1.06820	1.06820	52	0	5
2023.01.02	13:01:00	1.06820	1.06860	1.06820	1.06853	26	0	5
2023.01.02	13:02:00	1.06855	1.06855	1.06805	1.06827	48	0	5
2023.01.02	13:03:00	1.06827	1.06835	1.06820	1.06835	28	0	5
2023.01.02	13:04:00	1.06839	1.06852	1.06839	1.06848	19	0	5
2023.01.02	13:05:00	1.06850	1.06851	1.06837	1.06840	21	0	5
2023.01.02	13:06:00	1.06839	1.06839	1.06829	1.06829	6	0	5
2023.01.02	13:07:00	1.06829	1.06834	1.06829	1.06834	4	0	6
2023.01.02	13:08:00	1.06835	1.06836	1.06832	1.06835	10	0	5
2023.01.02	13:09:00	1.06834	1.06836	1.06834	1.06835	5	0	5
2023.01.02	13:10:00	1.06834	1.06842	1.06834	1.06842	8	0	5
2023.01.02	13:11:00	1.06837	1.06840	1.06834	1.06839	14	0	5
2023.01.02	13:12:00	1.06840	1.06848	1.06840	1.06847	6	0	5
2023.01.02	13:13:00	1.06847	1.06847	1.06844	1.06845	5	0	5
2023.01.02	13:14:00	1.06845	1.06847	1.06845	1.06847	4	0	5
2023.01.02	13:15:00	1.06847	1.06847	1.06844	1.06844	10	0	6
2023.01.02	13:16:00	1.06845	1.06846	1.06844	1.06845	8	0	7
2023.01.02	13:17:00	1.06845	1.06847	1.06825	1.06825	22	0	5
2023.01.02	13:18:00	1.06825	1.06825	1.06807	1.06817	20	0	5
2023.01.02	13:19:00	1.06817	1.06817	1.06816	1.06817	3	0	6
2023.01.02	13:20:00	1.06819	1.06819	1.06815	1.06816	4	0	5
2023.01.02	13:21:00	1.06816	1.06824	1.06814	1.06815	19	0	5
2023.01.02	13:22:00	1.06815	1.06822	1.06814	1.06822	12	0	5
2023.01.02	13:23:00	1.06824	1.06829	1.06824	1.06829	6	0	5
2023.01.02	13:24:00	1.06829	1.06830	1.06814	1.06829	18	0	5
2023.01.02	13:25:00	1.06829	1.06829	1.06824	1.06827	6	0	5
2023.01.02	13:26:00	1.06826	1.06827	1.06821	1.06823	10	0	6
2023.01.02	13:27:00	1.06823	1.06823	1.06821	1.06822	7	0	7
2023.01.02	13:28:00	1.06821	1.06822	1.06814	1.06818	18	0	5
2023.01.02	13:29:00	1.06818	1.06819	1.06817	1.06818	5	0	6
2023.01.02	13:30:00	1.06817	1.06817	1.06816	1.06817	7	0	8
2023.01.02	13:31:00	1.06818	1.06818	1.06816	1.06818	16	0	5
2023.01.02	13:32:00	1.06817	1.06820	1.06816	1.06820	4	0	6
2023.01.02	13:33:00	1.06819	1.06819	1.06818	1.06818	2	0	8
2023.01.02	13:34:00	1.06819	1.06820	1.06818	1.06818	6	0	5
